"TimeStampCount","TimeStampGPSTime","TimeStampSchedulerTime","TimeStampSystemTime","DHW_ClothesWasherColdFlow","DHW_ClothesWasherHotFlow","DHW_DailySolarfractionf","DHW_DailyTotalHotWaterLoad_QL","DHW_DeliveryTempCW","DHW_DeliveryTempDW","DHW_DeliveryTempKitchenSink","DHW_DeliveryTempMBASink","DHW_DeliveryTempShower","DHW_DeliveryTempTub","DHW_DiSHW_asherHotFlow","DHW_DrawVolumeCW","DHW_DrawVolumeDW","DHW_DrawVolumeKitchenSink","DHW_DrawVolumeMBASink","DHW_DrawVolumeShower","DHW_DrawVolumeTub","DHW_GlycolTempSHW_HX80galHXIn","DHW_GlycolTempSHW_HX80galHXOut","DHW_HeatPumpWaterHeaterEnergyTotal","DHW_HeatPumpWaterHeaterPowerTotal","DHW_HeatpumpwaterheaterenergyQAUX","DHW_HotWaterLoad_CW","DHW_HotWaterLoad_DW","DHW_HotWaterLoad_KitchenSink","DHW_HotWaterLoad_MBASink","DHW_HotWaterLoad_s_hower","DHW_HotWaterLoad_Tub","DHW_KitchenScalelb","DHW_MBAScalelb","DHW_MainsTempDHW","DHW_MainsTempDWCW","DHW_ManifoldColdFlow","DHW_ManifoldHotFlow","DHW_MixValveColdFlow","DHW_OverUnderdraw","DHW_RoomTempBasementHPWH","DHW_SHW_PumpsEnergywithStandby","DHW_SHW_PumpsPowerWithStandby","DHW_SolartankenergyQSOLAR","DHW_StatusSolenoidCold11MBATub","DHW_StatusSolenoidCold12MBAShower","DHW_StatusSolenoidCold4KitchenSink","DHW_StatusSolenoidHot3KitchenSink","DHW_StatusSolenoidHot8MBATub","DHW_StatusSolenoidHot9MBAShower","DHW_StatusDrainTankSolenoidKitchen","DHW_StatusDrainTankSolenoidMBA","DHW_TotalHotWaterLoad_","DHW_WaterTempBA2ShowerMixed","DHW_WaterTempBA2SHW_Cold","DHW_WaterTempBA2SHW_Hot","DHW_WaterTempBA2SinkCold","DHW_WaterTempBA2SinkHot","DHW_WaterTempBA2SinkMixed","DHW_WaterTempDiSHW_asher","DHW_WaterTempHPWHIn","DHW_WaterTempHPWHOut","DHW_WaterTempKSinkCold","DHW_WaterTempKSinkHot","DHW_WaterTempKSinkMix","DHW_WaterTempMBASHW_Cold","DHW_WaterTempMBASHW_Hot","DHW_WaterTempMBASHW_Mix","DHW_WaterTempMBASinkRMixed","DHW_WaterTempMBASinkRCold","DHW_WaterTempMBASinkRHot","DHW_WaterTempMBATubCold","DHW_WaterTempMBATubHot","DHW_WaterTempMBATubMix","DHW_WaterTempManifoldColdIn","DHW_WaterTempManifoldHotIn","DHW_WaterTempMixValveColdIn","DHW_WaterTempMixValveHotIn","DHW_WaterTempSHW_HX80galHXIn","DHW_WaterTempSHW_HX80galHXOut","DHW_WaterTempSolarPreheatTank80galIn","DHW_WaterTempSolarPreheatTank80galOut","DHW_WaterTempWasherCold","DHW_WaterTempWasherHot","ElecTotal_DHW_Energy","ElecTotal_DHW_Power"
207,"2015-02-01 08:26:49+00:00","2015-02-01 08:26:39.864746+00:00","2015-02-01 08:26:49.891803+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3873943494,10.3533726957,303.983865479,6.92,303.983865479,0,0,0,0,0,0,-0.650370916359,-8.5459979106,0,0,0,0,0,0,20.0510893835,11.48,3.36,0,0,0,0,0,0,0,0,0,0,19.6832396585,20.1145967586,20.11873236,21.3222487123,21.3692004605,20.6272528522,21.8718308177,29.1161643749,39.9003584404,21.6080391326,21.6498288639,20.152579176,20.0676712691,19.9632163431,19.7375596555,20.4026554363,-65151.7981168,-65120.2347513,20.53460964,20.5208116008,19.3650096982,20.9062554267,25.6949374998,20.3860698711,20.4048970021,20.1735196031,20.4914803574,21.760344214,21.4573223526,21.8899377133,22.0688968465,315.463865479,13.74
208,"2015-02-01 08:27:49+00:00","2015-02-01 08:27:39.864746+00:00","2015-02-01 08:27:49.891783+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4074893109,10.3959266675,304.115865479,6.92,304.115865479,0,0,0,0,0,0,-0.653316826119,-8.54956430326,0,0,0,0,0,0,20.0378546495,11.536,3.36,0,0,0,0,0,0,0,0,0,0,19.7250445094,20.1094472579,20.1422154484,21.3220574893,21.3993957973,20.6244731963,21.8921989294,28.5015781712,39.8002088809,21.6023405961,21.6663011784,20.1729176425,20.0343485906,19.9932189127,19.7717801152,20.4183806446,-65152.2944425,-65127.9898801,20.5379116147,20.5365255581,19.3883389138,20.9236601915,25.6775185326,20.4501196497,20.4422504165,20.2030851315,20.5355594306,21.7770315827,21.5152838029,21.9248230318,22.0392116864,315.651865479,13.74
209,"2015-02-01 08:28:50+00:00","2015-02-01 08:28:39.864744+00:00","2015-02-01 08:28:49.891823+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3344548794,10.3501966819,304.247865479,6.92,304.247865479,0,0,0,0,0,0,-0.652152258475,-8.53912449925,0,0,0,0,0,0,20.0274422858,11.592,3.36,0,0,0,0,0,0,0,0,0,0,19.7478998413,20.095534163,20.1396339434,21.3232989196,21.4398310101,20.6109811531,21.8539686166,28.5699996293,39.6471938253,21.6169504458,21.6927283429,20.2174482277,20.0366343344,20.006421577,19.7515932682,20.4029993924,-65149.4865998,-65131.2794442,20.5354279881,20.5273869899,19.3813670445,20.9194789158,25.6620827316,20.3860816601,20.3746781752,20.1748525657,20.45856814,21.7217175096,21.4501689896,21.9649978709,22.0524480178,315.839865479,13.74
210,"2015-02-01 08:29:50+00:00","2015-02-01 08:29:39.864741+00:00","2015-02-01 08:29:49.891830+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4144746928,10.4073559463,304.379865479,6.92,304.379865479,0,0,0,0,0,0,-0.658839392496,-8.53050031329,0,0,0,0,0,0,20.0324228047,11.648,3.36,0,0,0,0,0,0,0,0,0,0,19.7520788664,20.149533746,20.1615366754,21.3769892272,21.4252074105,20.6892332466,21.9105881213,28.6108106726,39.9858001835,21.6580206009,21.6539646492,20.1696982283,20.0929963615,20.0077234596,19.8067035704,20.4513383963,-65163.7013529,-65133.7919383,20.5857143026,20.5725781912,19.4136030009,20.953940659,25.6115860565,20.4243955646,20.4382547963,20.2494406537,20.5401601452,21.7605860163,21.4992354328,21.9296220879,22.0845542239,316.027865479,13.74
211,"2015-02-01 08:30:50+00:00","2015-02-01 08:30:39.864743+00:00","2015-02-01 08:30:49.891798+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3861891077,10.3944902162,304.511865479,6.92,304.511865479,0,0,0,0,0,0,-0.654789780741,-8.53367764497,0,0,0,0,0,0,20.0629583618,11.704,3.36,0,0,0,0,0,0,0,0,0,0,19.7701119172,20.1436916454,20.176291046,21.3511587536,21.4585208259,20.6574770312,21.8796472698,28.7258641884,40.7067377726,21.6355352999,21.6922460714,20.2063696007,20.0805804526,20.0344305651,19.7904327688,20.4283268377,-65160.2028719,-65137.6342876,20.5714757244,20.5895327884,19.3932129543,20.9340939495,25.5987085034,20.3806769112,20.3968968085,20.1885656713,20.4982659177,21.7212295131,21.4534031895,21.9831138917,22.0887998911,316.215865479,13.74
212,"2015-02-01 08:31:49+00:00","2015-02-01 08:31:39.864746+00:00","2015-02-01 08:31:49.891806+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3780536936,10.4160676823,304.643865479,6.92,304.643865479,0,0,0,0,0,0,-0.664954387765,-8.53724403764,0,0,0,0,0,0,20.0313477639,11.76,3.36,0,0,0,0,0,0,0,0,0,0,19.6757928844,20.1236243482,20.1176066607,21.3660825458,21.3756155907,20.6318733226,21.8597008986,28.1247807466,40.951220572,21.6053168403,21.564431303,20.1533892671,20.0421102116,19.9426203595,19.8013367245,20.4178267702,-65158.6443033,-65118.644995,20.5622262577,20.474091722,19.3450849921,20.9514540166,25.4912487578,20.3825456631,20.4116347345,20.220722921,20.5067342473,21.7246434756,21.450601152,21.9004926723,22.0724323699,316.403865479,13.74
213,"2015-02-01 08:32:50+00:00","2015-02-01 08:32:39.864746+00:00","2015-02-01 08:32:49.891806+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4025489076,10.3953993381,304.775865479,6.92,304.775865479,0,0,0,0,0,0,-0.664341670301,-8.52978703476,0,0,0,0,0,0,20.0465203247,11.816,3.36,0,0,0,0,0,0,0,0,0,0,19.769378729,20.1391308032,20.184672835,21.3822932008,21.435979324,20.6702037899,21.8654579427,28.4022683129,39.4306866874,21.6403083072,21.6431221486,20.1553963891,20.0782369011,20.0293962243,19.7979550364,20.4322998509,-65162.5684309,-65134.7595459,20.6042446027,20.5626523372,19.4100459933,20.9522276224,25.5152269218,20.396781822,20.4178922366,20.2055436313,20.5033036933,21.7413171586,21.4303896772,21.9684448951,22.0851033724,316.591865479,13.74
214,"2015-02-01 08:33:50+00:00","2015-02-01 08:33:39.864747+00:00","2015-02-01 08:33:49.891864+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3512770758,10.3934620537,304.907865479,6.92,304.907865479,0,0,0,0,0,0,-0.647339794103,-8.5382815337,0,0,0,0,0,0,20.0458646213,11.872,3.36,0,0,0,0,0,0,0,0,0,0,19.7456395127,20.1256202802,20.1114764661,21.3299426038,21.4042705579,20.6313687592,21.8471988875,28.7357658635,39.4391197016,21.5781210489,21.6118096097,20.1723708108,20.0459987795,19.9881403698,19.7507505831,20.3712634132,-65153.2598994,-65126.8100257,20.5549247897,20.5217759703,19.3678640547,20.9341085443,25.4438036352,20.3818945675,20.3707707966,20.1871871765,20.4516999678,21.7279963014,21.4222779124,21.9367108207,22.0350009057,316.779865479,13.74
215,"2015-02-01 08:34:49+00:00","2015-02-01 08:34:39.864749+00:00","2015-02-01 08:34:49.891828+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3149037465,10.4610730744,305.039865479,6.92,305.039865479,0,0,0,0,0,0,-0.655341631751,-8.5502775818,0,0,0,0,0,0,20.0494742253,11.928,3.36,0,0,0,0,0,0,0,0,0,0,19.7491124189,20.1198398673,20.1710882891,21.3346309243,21.4237518092,20.6384558507,21.830476197,28.3174606153,39.9006329001,21.6048388577,21.6559956855,20.1908493531,20.0530685545,20.0093347781,19.7866043058,20.3854668164,-65156.1352438,-65133.624383,20.560096321,20.5623448901,19.3978358399,20.9432402769,25.4344407098,20.3934435696,20.4025826342,20.1976788935,20.5121879173,21.7371930997,21.4341787133,21.9660659393,22.0704970364,316.967865479,13.74
216,"2015-02-01 08:35:50+00:00","2015-02-01 08:35:39.864748+00:00","2015-02-01 08:35:49.891803+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3868136565,10.4004796001,305.171865479,6.92,305.171865479,0,0,0,0,0,0,-0.657459765199,-8.5186339522,0,0,0,0,0,0,20.0290525342,11.984,3.36,0,0,0,0,0,0,0,0,0,0,19.7828590519,20.1718420692,20.1778110672,21.3567204448,21.4197616931,20.6610616153,21.8483218301,28.4624356799,40.052053231,21.6287623991,21.6399562763,20.160350185,20.0850294858,20.0114297975,19.8153132563,20.4110041443,-65164.7005524,-65136.2020367,20.6004584109,20.5572133967,19.4011086778,20.9492447915,25.4069854775,20.3723158114,20.3672801059,20.1628054695,20.5026078149,21.7245265392,21.4159248394,21.9731881079,22.1152887224,317.155865479,13.74
217,"2015-02-01 08:36:49+00:00","2015-02-01 08:36:39.864748+00:00","2015-02-01 08:36:49.891852+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3702376763,10.3679000236,305.303865479,6.92,305.303865479,0,0,0,0,0,0,-0.655370035038,-8.53004640877,0,0,0,0,0,0,20.041231767,12.04,3.36,0,0,0,0,0,0,0,0,0,0,19.7601531312,20.1045861355,20.1499200282,21.3465871875,21.4511189822,20.5860659974,21.7997505937,28.5916055682,39.6437184469,21.5765475701,21.6439450455,20.2070742675,20.0473967108,19.9970041057,19.7639945156,20.3585277253,-65151.8772715,-65136.8420363,20.5297499942,20.5601731264,19.3827692242,20.9230487382,25.3709537256,20.3806637226,20.3617307158,20.1734533854,20.4691501883,21.7206512576,21.3765429262,21.9689394291,22.0435894837,317.343865479,13.74
218,"2015-02-01 08:37:50+00:00","2015-02-01 08:37:39.864749+00:00","2015-02-01 08:37:49.891800+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3645690866,10.3707952214,305.435865479,6.92,305.435865479,0,0,0,0,0,0,-0.648654497295,-8.55799395871,0,0,0,0,0,0,20.0519311602,12.096,3.36,0,0,0,0,0,0,0,0,0,0,19.74838588,20.1744982373,20.1586892606,21.3588064272,21.4177504489,20.6849370841,21.882255062,28.7634091725,39.5367791053,21.6217648936,21.5949623015,20.1496263905,20.1135398217,19.9896594466,19.8279290391,20.4253342998,-65167.1437381,-65134.6132611,20.5966017579,20.5707714493,19.4085364174,20.9960004776,25.3476183047,20.3534889253,20.3607821498,20.1477810748,20.4702792548,21.7011620867,21.3764463288,21.937235044,22.1171812496,317.531865479,13.74
219,"2015-02-01 08:38:49+00:00","2015-02-01 08:38:39.864747+00:00","2015-02-01 08:38:49.891853+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3870164214,10.4401134602,305.567865479,6.92,305.567865479,0,0,0,0,0,0,-0.65866491069,-8.52965734774,0,0,0,0,0,0,20.0182385824,12.152,3.36,0,0,0,0,0,0,0,0,0,0,19.771101804,20.1596485664,20.1793116262,21.370267305,21.429549598,20.6567673571,21.8481215057,28.7746904061,39.046156466,21.5936849609,21.6334492474,20.1569807609,20.0755194285,20.0004082998,19.8271495362,20.3978078118,-65164.6862323,-65140.3767348,20.6034666133,20.5845268466,19.4146979924,20.9665444248,25.3126915968,20.4132915131,20.3912293169,20.2118853525,20.5282250111,21.7654324532,21.4888164597,21.9730371303,22.106573797,317.719865479,13.74
220,"2015-02-01 08:39:49+00:00","2015-02-01 08:39:39.864747+00:00","2015-02-01 08:39:49.891826+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3467992769,10.4087693298,305.699865479,6.92,305.699865479,0,0,0,0,0,0,-0.662933639128,-8.56311659547,0,0,0,0,0,0,20.0137353588,12.208,3.36,0,0,0,0,0,0,0,0,0,0,19.6974598874,20.1243393488,20.0903484623,21.3265477713,21.3531510185,20.6059911983,21.7908716251,27.9769579975,39.5901307376,21.5478454342,21.5307711133,20.1199978796,20.0349789871,19.9215979968,19.7507445526,20.3391856083,-65151.7453216,-65121.4350299,20.5311802344,20.5003903093,19.3320552371,20.9024953879,25.2230757608,20.3532463684,20.3362669748,20.1792946271,20.4694700354,21.7038393261,21.486000519,21.8876925266,22.0180110466,317.907865479,13.74
221,"2015-02-01 08:40:49+00:00","2015-02-01 08:40:39.864748+00:00","2015-02-01 08:40:49.891805+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4121573397,10.4140583848,305.831865479,6.92,305.831865479,0,0,0,0,0,0,-0.663039140953,-8.55831817622,0,0,0,0,0,0,20.0680959342,12.264,3.36,0,0,0,0,0,0,0,0,0,0,19.6812586688,20.0990638145,20.1012052057,21.3046917763,21.388801723,20.5670030234,21.7632850293,28.7507810506,39.936547663,21.5227866854,21.5539743434,20.1218284818,20.0137935334,19.9569818169,19.746767334,20.3406797733,-65150.2404492,-65123.6899998,20.5299407087,20.4988678546,19.3489069999,20.9236661244,25.1898338612,20.3815256443,20.3713952714,20.2006429579,20.4857179383,21.7833493011,21.4550516867,21.8994524987,21.9999355424,318.095865479,13.74
222,"2015-02-01 08:41:49+00:00","2015-02-01 08:41:39.864749+00:00","2015-02-01 08:41:49.891810+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3575395434,10.4131513886,305.963865479,6.92,305.963865479,0,0,0,0,0,0,-0.638526409862,-8.54385807497,0,0,0,0,0,0,20.0439996612,12.32,3.36,0,0,0,0,0,0,0,0,0,0,19.6754160317,20.088162943,20.1094804765,21.326826612,21.3464540102,20.5943611901,21.7647984478,28.1469773534,39.8410562203,21.5315992599,21.5253975528,20.0990327077,20.0155498194,19.9385585078,19.7439434275,20.3233090044,-65150.6713595,-65121.8862329,20.5436827653,20.5009480382,19.3407396623,20.9068328019,25.1494126557,20.3839469358,20.3695607965,20.1741368881,20.4928047489,21.718415519,21.4517166862,21.8831671801,22.0279823789,318.283865479,13.74
223,"2015-02-01 08:42:49+00:00","2015-02-01 08:42:39.864748+00:00","2015-02-01 08:42:49.891793+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3811491245,10.4396681261,306.095865479,6.92,306.095865479,0,0,0,0,0,0,-0.669141962363,-8.53413154949,0,0,0,0,0,0,20.05119641,12.376,3.36,0,0,0,0,0,0,0,0,0,0,19.6658628027,20.0871013083,20.1028440753,21.299921459,21.358495577,20.5602092437,21.7450116809,29.0473365217,40.4300786991,21.5069525186,21.540493167,20.1030327876,20.0073013894,19.959329043,19.7340075902,20.307175168,-65149.0512191,-65124.8153782,20.532569502,20.5351952434,19.3575827875,20.8999225656,25.158364945,20.3802047254,20.3567764203,20.1876224516,20.5182634202,21.6777872195,21.4743819197,21.9000971477,22.0117765268,318.471865479,13.74
224,"2015-02-01 08:43:49+00:00","2015-02-01 08:43:39.864746+00:00","2015-02-01 08:43:49.891868+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3878490353,10.4138947671,306.227865479,6.92,306.227865479,0,0,0,0,0,0,-0.655852905375,-8.55844786322,0,0,0,0,0,0,20.0494040508,12.432,3.36,0,0,0,0,0,0,0,0,0,0,19.7297338206,20.089015241,20.1088241171,21.3182605132,21.3849028865,20.5894687693,21.768095705,28.8951043153,39.5297950719,21.5201142632,21.5284639965,20.1253898329,20.0265190944,19.9130414777,19.7508849217,20.324629414,-65150.0847509,-65125.9390157,20.5234390975,20.50940238,19.3553879216,20.8908435929,25.0970628491,20.3549047117,20.340008985,20.2015691061,20.4656068701,21.704877633,21.4526289873,21.8918343528,21.9988634342,318.659865479,13.74
225,"2015-02-01 08:44:49+00:00","2015-02-01 08:44:39.864744+00:00","2015-02-01 08:44:49.891833+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4156982172,10.4143873799,306.359865479,6.92,306.359865479,0,0,0,0,0,0,-0.661984131227,-8.53717919415,0,0,0,0,0,0,20.0653308563,12.488,3.36,0,0,0,0,0,0,0,0,0,0,19.7428938828,20.1067695803,20.131360643,21.3068656903,21.4237613924,20.5913492288,21.7837147836,28.4517656379,39.3925032643,21.5045748173,21.5690944822,20.159165147,20.0175822707,20.0002270364,19.7469174689,20.3312669063,-65153.980727,-65132.7464101,20.5581718031,20.520492778,19.3519361651,20.9078238083,25.0823810506,20.3668230254,20.337510362,20.1709089376,20.4788713265,21.7267268718,21.4320859885,21.9506361618,22.0341917601,318.847865479,13.74
226,"2015-02-01 08:45:49+00:00","2015-02-01 08:45:39.864748+00:00","2015-02-01 08:45:49.891801+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.447613431,10.4755465228,306.491865479,6.92,306.491865479,0,0,0,0,0,0,-0.658583756381,-8.55721583666,0,0,0,0,0,0,20.0831937618,12.544,3.36,0,0,0,0,0,0,0,0,0,0,19.748077665,20.0985459309,20.1233204537,21.303799547,21.4046324562,20.6068267886,21.7632859453,28.4702482923,40.4123669263,21.514971737,21.55067985,20.131435916,20.0491017987,19.9943142378,19.7611185599,20.3238208426,-65154.0243435,-65132.4398883,20.528102092,20.5348341423,19.3886298098,20.9192798862,25.0479659546,20.4161455037,20.3896884059,20.215207077,20.5202286012,21.7919450021,21.4938797775,21.9402728444,22.0283521354,319.035865479,13.74
227,"2015-02-01 08:46:49+00:00","2015-02-01 08:46:39.864748+00:00","2015-02-01 08:46:49.891818+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3803718742,10.4839134117,306.623865479,6.92,306.623865479,0,0,0,0,0,0,-0.658230733944,-8.55890176775,0,0,0,0,0,0,20.0613096214,12.6,3.36,0,0,0,0,0,0,0,0,0,0,19.7422261836,20.1037384839,20.1129701985,21.3174491722,21.3841383064,20.5768411062,21.7850251431,28.8354763167,39.7592943442,21.5020232073,21.5020811263,20.1187084052,20.0253728648,19.9685113329,19.7588042209,20.3205216314,-65154.2269043,-65128.7474943,20.5434390568,20.5046260262,19.3639729293,20.9171552023,24.9856863834,20.3992856549,20.3638655107,20.2154975287,20.522783344,21.7704479582,21.4892210518,21.9015703777,22.0264679522,319.223865479,13.74
228,"2015-02-01 08:47:49+00:00","2015-02-01 08:47:39.864744+00:00","2015-02-01 08:47:49.891801+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4046553162,10.4574328926,306.755865479,6.92,306.755865479,0,0,0,0,0,0,-0.663497664073,-8.54145886536,0,0,0,0,0,0,20.0446427852,12.656,3.36,0,0,0,0,0,0,0,0,0,0,19.7354210011,20.1572272333,20.1408855886,21.3527920793,21.403535279,20.634775676,21.8048233257,28.5250244765,39.5837489067,21.5363347089,21.5183170462,20.1028946432,20.0761697635,19.9732263164,19.8179811422,20.3983131927,-65165.7793159,-65133.2495485,20.5759432315,20.5392101921,19.3957958341,20.9657310068,24.9853951013,20.3659674211,20.3262934761,20.169206703,20.4667920434,21.6577682331,21.4359947987,21.9350804343,22.0856801123,319.411865479,13.74
229,"2015-02-01 08:48:49+00:00","2015-02-01 08:48:39.864748+00:00","2015-02-01 08:48:49.891870+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3718827233,10.4283608108,306.887865479,6.92,306.887865479,0,0,0,0,0,0,-0.658328118656,-8.55280647844,0,0,0,0,0,0,20.0613108295,12.712,3.36,0,0,0,0,0,0,0,0,0,0,19.6996074712,20.0769982238,20.1143779004,21.276244806,21.3382379822,20.5376158538,21.7070361065,28.0091263264,39.9095031286,21.4476764247,21.4742394867,20.0622988445,19.9868855419,19.9255445934,19.7201329785,20.2624308892,-65144.9298751,-65123.7663307,20.503922895,20.5191047956,19.367032254,20.895916119,24.9112791627,20.3646101308,20.3036415522,20.1737972372,20.4502945038,21.7218883338,21.4211573681,21.8801836477,21.9919732558,319.599865479,13.74
230,"2015-02-01 08:49:49+00:00","2015-02-01 08:49:39.864748+00:00","2015-02-01 08:49:49.891832+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3744224382,10.4357009892,307.019865479,6.92,307.019865479,0,0,0,0,0,0,-0.645891185107,-8.54930492927,0,0,0,0,0,0,20.053884098,12.768,3.36,0,0,0,0,0,0,0,0,0,0,19.695465349,20.1029840835,20.1039929144,21.2890624849,21.3574257982,20.5699233763,21.7195682186,28.6949190678,39.1862610939,21.4931730928,21.468317121,20.0844064322,20.0180481492,19.936850748,19.7469107324,20.291649027,-65151.4603864,-65125.6434102,20.5460352454,20.509346508,19.3583541673,20.8867766161,24.9067083284,20.3587466183,20.3038743032,20.1710556719,20.4735923234,21.7493216776,21.3994195895,21.8802420093,22.019836026,319.787865479,13.74
231,"2015-02-01 08:50:49+00:00","2015-02-01 08:50:39.864748+00:00","2015-02-01 08:50:49.891795+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4304517067,10.4810773971,307.151865479,6.92,307.151865479,0,0,0,0,0,0,-0.654087794011,-8.55585412308,0,0,0,0,0,0,20.0240418094,12.824,3.36,0,0,0,0,0,0,0,0,0,0,19.7735288795,20.1293079791,20.1679947277,21.3610637829,21.4081857317,20.6269965956,21.7642007182,28.5818035657,39.5763336173,21.5225274772,21.5102039065,20.1229876366,20.0677923946,19.9914055425,19.8217450085,20.325442199,-65162.9861551,-65138.7565894,20.5821126728,20.5547222667,19.3992776134,20.9513788817,24.9169702578,20.3922136817,20.3592921305,20.2224015268,20.5161959487,21.7671219014,21.4481784517,21.9376096968,22.0708980532,319.975865479,13.74
232,"2015-02-01 08:51:49+00:00","2015-02-01 08:51:39.864747+00:00","2015-02-01 08:51:49.891802+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4484562561,10.4769289352,307.283865479,6.92,307.283865479,0,0,0,0,0,0,-0.668971535191,-8.54949945977,0,0,0,0,0,0,20.0654469709,12.88,3.36,0,0,0,0,0,0,0,0,0,0,19.7703195695,20.1334163856,20.1610006602,21.3414322686,21.404510639,20.609908929,21.7458956181,28.4579940882,39.0844138243,21.4937120713,21.5271555648,20.1051512434,20.0646241686,20.0035490547,19.7842676502,20.3207320813,-65162.1725979,-65138.9369335,20.539731615,20.5572702895,19.3958750622,20.9171299542,24.8785739985,20.4105515438,20.363128554,20.2233942389,20.5073327811,21.7856198603,21.4536983655,21.9592178973,22.0555625798,320.163865479,13.74
233,"2015-02-01 08:52:49+00:00","2015-02-01 08:52:39.864748+00:00","2015-02-01 08:52:49.891797+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3674905185,10.4778127691,307.415865479,6.92,307.415865479,0,0,0,0,0,0,-0.656656335977,-8.56421893502,0,0,0,0,0,0,20.039720141,12.936,3.36,0,0,0,0,0,0,0,0,0,0,19.7852300962,20.1426693722,20.1611423997,21.3353605836,21.4586812898,20.6266650003,21.7282942225,28.8764413401,39.579025933,21.5136267969,21.5316769988,20.1509003512,20.0533760141,19.9983509709,19.7724678025,20.3131011174,-65162.9069759,-65143.9163407,20.5814039517,20.559253083,19.4048020897,20.9298666054,24.8612693873,20.3435135294,20.3082578011,20.154521982,20.4565947229,21.6732935159,21.3992133184,21.9654793163,22.0674150647,320.351865479,13.74
234,"2015-02-01 08:53:49+00:00","2015-02-01 08:53:39.864748+00:00","2015-02-01 08:53:49.891807+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4028392712,10.50647428,307.547865479,6.92,307.547865479,0,0,0,0,0,0,-0.64890607622,-8.60150394943,0,0,0,0,0,0,20.053124307,12.992,3.36,0,0,0,0,0,0,0,0,0,0,19.7351402112,20.1202101943,20.1382412175,21.3298221065,21.3889351169,20.5926491136,21.7317942646,28.2760933132,39.2734939283,21.4844989757,21.4578057168,20.0763537726,20.020543381,19.9902865671,19.7651682495,20.3004004093,-65157.5456673,-65133.419862,20.552160982,20.5409093716,19.3765271266,20.925307758,24.8037553668,20.3773622396,20.3386009439,20.1957771145,20.5162288402,21.7627315825,21.4311451281,21.9286799441,22.0311623952,320.539865479,13.74
235,"2015-02-01 08:54:49+00:00","2015-02-01 08:54:39.864748+00:00","2015-02-01 08:54:49.891823+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4360613784,10.4371540182,307.679865479,6.92,307.679865479,0,0,0,0,0,0,-0.654680222342,-8.64073426893,0,0,0,0,0,0,20.0656822417,13.048,3.36,0,0,0,0,0,0,0,0,0,0,19.6867826659,20.1065257952,20.0891065275,21.3042215749,21.3625139076,20.563708436,21.7157073676,28.3599577142,40.1606434123,21.461767007,21.4523039907,20.0621196543,20.0156368493,19.9229085014,19.7549346963,20.2913655767,-65156.0344762,-65124.01762,20.5558981383,20.4918810621,19.3218887337,20.9263072044,24.7348603761,20.357190887,20.285612001,20.205267672,20.4452455876,21.7611839968,21.3701436705,21.8982753868,22.0318783869,320.727865479,13.74
